id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/16/value
2543052227,63,61,1,0,8,1939bnru25svvgv15k2c7tw2y,1,21.4,72.3,2023-05-03T17:00:58.649Z,2023-05-03T17:07:49Z,4247376865,56,Back,,,,,,,,,,,,,,,,,,,,,,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049159,3,4,1,0,8,1939bnru25svvgv15k2c7tw2y,1,26.8,71.3,2023-05-03T17:00:59.210Z,2023-05-03T17:08:06Z,4247357225,233,7,4247357197,13,,4247359701,294,,4247357209,152,,4247356757,285,,4247356755,56,Back,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049199,7,4,1,0,8,6i936isoyj6d0uuxdj537uc97,0,73.2,28.7,2023-05-03T17:00:59.211Z,2023-05-03T17:05:20Z,4247369123,294,,4247357245,233,3,4247356947,152,,4247356939,13,,4247357249,286,,4247356943,56,Center,,,,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049171,4,43,1,0,9,1939bnru25svvgv15k2c7tw2y,1,0,0,2023-05-03T17:00:59.675Z,2023-05-03T17:01:06Z,4247356803,3,0,4247356805,56,Back,4247357055,144,1,4247356809,141,67.3,4247356811,212,7.4,4247356807,140,28.4,4247356813,213,6.0,,,,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049261,5,1,1,0,19,1939bnru25svvgv15k2c7tw2y,1,28.5,68.2,2023-05-03T17:01:10.281Z,2023-05-03T17:01:12Z,4247357341,212,39.9,4247357333,152,,4247357335,56,Back,4247357331,155,,4247357343,213,4.6,4247357345,1,,4247357339,141,10.1,4247357337,140,23.2,2mawaijd9czgtd5jh9myk434l,A. Rømer,4247357329,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049281,6,1,1,0,21,1939bnru25svvgv15k2c7tw2y,1,23.3,10.9,2023-05-03T17:01:11.756Z,2023-05-03T17:01:14Z,4247357447,141,31.3,4247357445,140,12.0,4247357451,213,2.3,4247357449,212,18.3,4247357443,56,Back,,,,,,,,,,18m0hkgbsvq0axzflltkyylsl,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049291,7,1,1,0,23,1939bnru25svvgv15k2c7tw2y,0,12.7,27,2023-05-03T17:01:14.507Z,2023-05-03T17:01:17Z,4247357495,56,Center,4247357493,157,,4247357497,140,54.7,4247357505,1,,4247357503,213,0.0,4247357499,141,29.2,4247357501,212,44.1,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049297,8,49,1,0,25,6i936isoyj6d0uuxdj537uc97,1,43.4,64.6,2023-05-03T17:01:15.920Z,2023-05-03T17:01:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049301,9,1,1,0,25,6i936isoyj6d0uuxdj537uc97,0,43.4,64.6,2023-05-03T17:01:16.001Z,2023-05-03T17:01:16Z,4247357545,140,56.5,4247357547,141,51.5,4247357543,56,Center,4247357551,213,5.7,4247357549,212,16.4,,,,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049335,8,49,1,0,27,1939bnru25svvgv15k2c7tw2y,1,43.9,49.9,2023-05-03T17:01:18.490Z,2023-05-03T17:01:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049339,9,1,1,0,28,1939bnru25svvgv15k2c7tw2y,1,37.7,48.7,2023-05-03T17:01:18.730Z,2023-05-04T13:45:52Z,4247357733,141,57.7,4247357735,212,16.1,4247357731,140,51.9,4247357737,213,0.4,4247357729,56,Center,,,,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049371,10,1,1,0,28,1939bnru25svvgv15k2c7tw2y,1,53.3,57.2,2023-05-03T17:01:19.354Z,2023-05-03T17:01:24Z,4247357893,213,1.5,4247357889,141,88.0,4247357887,140,54.2,4247357885,56,Left,4247357891,212,21.0,,,,,,,,,,7sz8doeyg28ddueulae0phisq,M. Baidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049385,11,1,1,0,33,1939bnru25svvgv15k2c7tw2y,1,59.1,87.4,2023-05-03T17:01:24.010Z,2023-05-03T17:01:27Z,4247358011,140,41.3,4247358009,56,Back,4247358013,141,74.2,4247358017,213,3.6,4247358015,212,20.7,,,,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049415,12,1,1,0,36,1939bnru25svvgv15k2c7tw2y,1,40.9,73,2023-05-03T17:01:26.842Z,2023-05-03T17:01:30Z,4247358167,213,4.3,4247358165,212,19.1,4247358163,141,46.9,4247358159,56,Back,4247358161,140,34.3,,,,,,,,,,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049447,13,1,1,0,39,1939bnru25svvgv15k2c7tw2y,1,36.5,39.7,2023-05-03T17:01:29.706Z,2023-05-03T17:01:33Z,4247358345,213,5.1,4247358343,212,24.7,4247358337,56,Back,4247358339,140,44.5,4247358341,141,5.6,,,,,,,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049479,14,1,1,0,42,1939bnru25svvgv15k2c7tw2y,0,48,5.3,2023-05-03T17:01:32.970Z,2023-05-03T17:01:36Z,4247358515,141,21.0,4247358513,140,80.0,4247358509,155,,4247358511,56,Right,4247358521,1,,4247358517,212,35.3,4247358519,213,0.3,,,,18m0hkgbsvq0axzflltkyylsl,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049491,10,8,1,0,46,6i936isoyj6d0uuxdj537uc97,1,23.1,91.2,2023-05-03T17:01:36.759Z,2023-05-04T13:46:08Z,4249731041,384,,4247382689,15,,4247358601,56,Back,,,,,,,,,,,,,,,,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049493,11,43,1,0,46,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-05-03T17:01:36.896Z,2023-05-03T17:09:10Z,4247382889,144,8,4247358603,56,Back,4247358617,15,0,,,,,,,,,,,,,,,,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049513,12,1,1,0,49,6i936isoyj6d0uuxdj537uc97,0,27.6,88.9,2023-05-03T17:01:39.840Z,2023-05-03T17:09:35Z,4247358709,140,26.8,4247358707,56,Back,4247358711,141,90.8,4247358715,213,2.1,4247358713,212,1.5,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049509,15,61,1,0,50,1939bnru25svvgv15k2c7tw2y,1,79.5,11.7,2023-05-03T17:01:41.563Z,2023-05-03T17:09:25Z,4247358693,56,Right,,,,,,,,,,,,,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049543,13,5,1,0,51,6i936isoyj6d0uuxdj537uc97,1,-0.8,88,2023-05-03T17:01:42.379Z,2023-05-03T17:10:05Z,4247358871,346,,4247358885,233,16,4247358869,56,Back,,,,,,,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049533,16,5,1,0,51,1939bnru25svvgv15k2c7tw2y,0,100.8,12,2023-05-03T17:01:42.379Z,2023-05-03T17:01:45Z,4247358819,346,,4247358815,56,Right,4247358903,233,13,,,,,,,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049743,14,1,1,1,17,6i936isoyj6d0uuxdj537uc97,1,5.2,40.7,2023-05-03T17:02:08.049Z,2023-05-03T17:02:14Z,4247359911,124,,4247359921,213,6.0,4247359923,1,,4247359913,56,Right,4247359915,140,52.1,4247359929,74,,4247359919,212,51.0,4247359917,141,21.0,e2bwgf3vzvv1rrfz39amdyrit,M. Nilsson Säfqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055007,94,1,1,1,18,6i936isoyj6d0uuxdj537uc97,1,60.7,11.8,2023-05-03T17:02:08.819Z,2023-05-04T13:46:38Z,4247389547,3,,4247389549,56,Right,4247389557,213,0.3,4249732807,168,,4247389551,140,70.1,4247389555,212,10.4,4247389553,141,16.7,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049747,15,1,1,1,23,6i936isoyj6d0uuxdj537uc97,0,56.4,25,2023-05-03T17:02:13.968Z,2023-05-03T17:11:18Z,4247359963,213,1.9,4247359955,56,Center,4247359961,212,11.8,4247359957,140,52.9,4247359959,141,41.5,,,,,,,,,,74rqympe5uuab87psxt8y5mcq,Alexander Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049751,17,49,1,1,23,1939bnru25svvgv15k2c7tw2y,1,46.3,54.8,2023-05-03T17:02:14.379Z,2023-05-03T17:02:14Z,,,,,,,,,,,,,,,,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049779,18,1,1,1,25,1939bnru25svvgv15k2c7tw2y,1,32.3,50.7,2023-05-03T17:02:15.674Z,2023-05-03T17:02:19Z,4247360095,213,3.4,4247360093,212,16.0,4247360089,140,17.5,4247360087,56,Back,4247360091,141,45.1,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049793,19,1,1,1,28,1939bnru25svvgv15k2c7tw2y,1,15.6,43.3,2023-05-03T17:02:19.338Z,2023-05-03T17:02:23Z,4247360197,212,26.9,4247360199,213,5.0,4247360191,56,Back,4247360195,141,5.5,4247360193,140,23.2,,,,,,,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049817,20,1,1,1,32,1939bnru25svvgv15k2c7tw2y,0,25.2,3.4,2023-05-03T17:02:22.938Z,2023-05-03T17:02:30Z,4247360309,140,79.6,4247360307,56,Right,4247360311,141,19.5,4247360315,213,0.2,4247360317,1,,4247360313,212,58.2,,,,,,,18m0hkgbsvq0axzflltkyylsl,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049831,16,49,1,1,37,6i936isoyj6d0uuxdj537uc97,1,15.1,82.3,2023-05-03T17:02:28.369Z,2023-05-03T17:02:29Z,,,,,,,,,,,,,,,,,,,,,,,,,cpjieadlcw20wrqn2uo02lyol,B. Hjertstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049855,17,1,1,1,38,6i936isoyj6d0uuxdj537uc97,1,14.9,82.3,2023-05-03T17:02:28.897Z,2023-05-03T17:02:31Z,4247360503,141,53.6,4247360499,56,Back,4247360505,212,20.6,4247360501,140,8.6,4247360507,213,4.4,,,,,,,,,,cpjieadlcw20wrqn2uo02lyol,B. Hjertstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049867,18,1,1,1,41,6i936isoyj6d0uuxdj537uc97,1,8,51.9,2023-05-03T17:02:31.746Z,2023-05-03T17:02:36Z,4247360605,213,6.3,4247360595,157,,4247360603,212,44.4,4247360601,141,51.0,4247360599,140,50.3,4247360607,1,,4247360597,56,Center,,,,e2bwgf3vzvv1rrfz39amdyrit,M. Nilsson Säfqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049871,19,61,1,1,45,6i936isoyj6d0uuxdj537uc97,1,47.8,48.7,2023-05-03T17:02:35.896Z,2023-05-03T17:02:36Z,4247360623,56,Back,,,,,,,,,,,,,,,,,,,,,,74rqympe5uuab87psxt8y5mcq,Alexander Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049885,20,1,1,1,46,6i936isoyj6d0uuxdj537uc97,0,42.6,45.2,2023-05-03T17:02:37.329Z,2023-05-03T17:02:38Z,4247360703,212,19.1,4247360705,213,5.6,4247360701,141,27.4,4247360699,140,56.7,4247360697,56,Center,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049883,21,49,1,1,47,1939bnru25svvgv15k2c7tw2y,1,44.3,88.1,2023-05-03T17:02:38.346Z,2023-05-03T17:02:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4s3dvpdloqr1hpl9svn8rk222,J. Ondrejka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049891,22,1,1,1,47,1939bnru25svvgv15k2c7tw2y,1,44.3,88.1,2023-05-03T17:02:38.538Z,2023-05-03T17:02:40Z,4247360743,213,2.9,4247360741,212,16.1,4247360739,141,92.9,4247360737,140,29.3,4247360735,56,Back,,,,,,,,,,4s3dvpdloqr1hpl9svn8rk222,J. Ondrejka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049907,23,1,1,1,49,1939bnru25svvgv15k2c7tw2y,1,29.5,92.6,2023-05-03T17:02:39.674Z,2023-05-03T17:02:41Z,4247360863,213,5.3,4247360859,141,83.3,4247360855,56,Back,4247360861,212,7.7,4247360857,140,33.6,,,,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049925,24,1,1,1,50,1939bnru25svvgv15k2c7tw2y,1,37.6,75.4,2023-05-03T17:02:41.467Z,2023-05-03T17:02:44Z,4247360937,56,Back,4247360939,140,46.1,4247360941,141,58.7,4247360945,213,5.4,4247360943,212,14.4,,,,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049929,25,1,1,1,53,1939bnru25svvgv15k2c7tw2y,0,47.3,64,2023-05-03T17:02:44.027Z,2023-05-03T17:02:46Z,4247360961,56,Back,4247360969,213,2.0,4247360963,140,43.5,4247360967,212,8.9,4247360965,141,75.7,,,,,,,,,,32bvga34o0hleev3duw2342ui,N. Söderberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049945,21,49,1,1,56,6i936isoyj6d0uuxdj537uc97,1,46.8,24.1,2023-05-03T17:02:47.089Z,2023-05-03T17:02:47Z,,,,,,,,,,,,,,,,,,,,,,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049959,22,3,1,1,57,6i936isoyj6d0uuxdj537uc97,1,57.8,17.6,2023-05-03T17:02:48.026Z,2023-05-04T13:47:24Z,4247361103,233,26,4247361099,286,,4249735503,465,,4247361097,56,Right,,,,,,,,,,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049953,26,45,1,1,57,1939bnru25svvgv15k2c7tw2y,0,42.2,82.4,2023-05-03T17:02:48.026Z,2023-05-03T17:02:50Z,4247361061,56,Back,4247361113,233,22,4247361063,285,,,,,,,,,,,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049975,23,1,1,1,59,6i936isoyj6d0uuxdj537uc97,1,53.2,8,2023-05-03T17:02:49.713Z,2023-05-03T17:02:52Z,4247361205,213,3.3,4247361203,212,15.3,4247361199,140,38.9,4247361201,141,3.8,4247361197,56,Back,,,,,,,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049987,24,1,1,2,2,6i936isoyj6d0uuxdj537uc97,1,35.4,3.8,2023-05-03T17:02:53.633Z,2023-05-03T17:02:54Z,4247361297,213,2.8,4247361291,212,13.7,4247361287,141,10.6,4247361283,140,23.1,4247361279,56,Back,,,,,,,,,,e2a1ocfsgxbeofbyn6ff83ydx,T. Boakye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543050009,25,1,1,2,4,6i936isoyj6d0uuxdj537uc97,1,24,16.1,2023-05-03T17:02:54.801Z,2023-05-03T17:02:57Z,4247361393,212,10.9,4247361395,213,1.8,4247361391,141,31.8,4247361387,56,Back,4247361389,140,22.0,,,,,,,,,,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543050055,26,1,1,2,6,6i936isoyj6d0uuxdj537uc97,1,25.1,30.3,2023-05-03T17:02:57.073Z,2023-05-03T17:03:00Z,4247361633,141,13.5,4247361635,212,11.4,4247361631,140,24.4,4247361637,213,4.6,4247361629,56,Back,,,,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543050073,27,1,1,2,9,6i936isoyj6d0uuxdj537uc97,0,26.3,14,2023-05-03T17:03:00.353Z,2023-05-03T17:03:03Z,4247361731,155,,4247361743,1,,4247361737,141,19.2,4247361735,140,65.2,4247361741,213,0.1,4247361739,212,41.0,4247361733,56,Right,,,,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
