id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2537223817,6,4,1,0,10,46yo78zak2j7kaxc5ak1fnm60,0,34.8,75.8,2023-04-22T15:31:22.970Z,2023-04-22T15:31:25Z,4209327569,233,3,4209327287,152,,4209327293,285,,4209327283,13,,4209327291,265,,4209327285,56,Back,,,,,,,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537224181,7,17,1,0,13,46yo78zak2j7kaxc5ak1fnm60,1,0,0,2023-04-22T15:31:26.402Z,2023-04-24T06:41:02Z,4209329273,31,,4209329275,393,,4209329277,13,243,,,,,,,,,,,,,,,,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537225217,5,1,1,0,58,1939bnru25svvgv15k2c7tw2y,0,69.2,22.3,2023-04-22T15:32:10.942Z,2023-04-24T06:41:34Z,4216655757,223,,4209334993,141,57.9,4209334991,140,90.5,4209334975,5,,4209334985,152,,4209334987,56,Center,4209334999,1,,4209334981,155,,bb1x3kz4wsx5pjpymhw5mmve2,A. Bernhardsson,4209334995,212,33.0,4216655759,72,4209334973,2,4209334997,213,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2537225305,8,12,1,1,1,46yo78zak2j7kaxc5ak1fnm60,1,12.8,44.1,2023-04-22T15:32:14.203Z,2023-04-22T15:41:31Z,4209335457,140,18.9,4209335451,56,Back,4209335641,15,,4209335465,212,8.9,4209335459,141,35.1,4209335469,213,5.5,,,,,,,bd52544djk7t61roc813rewdm,D. Pavlović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537225335,6,1,1,1,2,1939bnru25svvgv15k2c7tw2y,0,95.2,80.2,2023-04-22T15:32:15.669Z,2023-04-24T06:41:58Z,4209335601,2,,4209335603,155,,4209335617,213,4.9,4209335605,56,Center,4209335607,140,97.6,4216656373,72,,4209335613,212,12.0,4216656371,224,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,4209335609,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537225403,9,12,1,1,4,46yo78zak2j7kaxc5ak1fnm60,1,5,40.4,2023-04-22T15:32:17.691Z,2023-04-22T15:41:27Z,4209335939,140,16.5,4209336041,15,,4209335941,141,15.3,4209335945,213,5.3,4209335937,56,Back,4209335943,212,20.9,,,,,,,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537225503,7,1,1,1,5,1939bnru25svvgv15k2c7tw2y,1,95.7,74.6,2023-04-22T15:32:18.598Z,2023-04-24T06:42:33Z,4216656915,155,,4209336479,141,64.5,4209336481,212,20.7,4209336485,213,3.5,4209336473,56,Center,4209336475,140,77.1,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537225619,8,1,1,1,9,1939bnru25svvgv15k2c7tw2y,1,74,64.5,2023-04-22T15:32:22.287Z,2023-04-22T15:42:45Z,4209337087,140,66.1,4209337093,213,2.0,4209337091,212,20.3,4209337083,3,,4209337085,56,Left,4209337089,141,91.7,,,,,,,32bvga34o0hleev3duw2342ui,N. Söderberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537225641,9,1,1,1,13,1939bnru25svvgv15k2c7tw2y,1,65.7,86.3,2023-04-22T15:32:25.896Z,2023-04-22T15:42:59Z,4209337221,212,5.9,4209337217,140,68.9,4209337215,56,Left,4209337223,213,1.0,4209337219,141,93.5,,,,,,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537225743,10,1,1,1,14,1939bnru25svvgv15k2c7tw2y,1,68.9,93.8,2023-04-22T15:32:27.742Z,2023-04-24T06:42:56Z,4209337719,141,69.1,4209337715,56,Center,4209337723,213,4.0,4209337721,212,22.3,4209337717,140,54.9,,,,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537225867,11,1,1,1,16,1939bnru25svvgv15k2c7tw2y,1,54.6,66.6,2023-04-22T15:32:29.471Z,2023-04-22T15:32:33Z,4209338349,140,52.5,4209338357,213,4.6,4209338355,212,21.9,4209338353,141,34.6,4209338347,56,Center,,,,,,,,,,32bvga34o0hleev3duw2342ui,N. Söderberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537225989,12,1,1,1,20,1939bnru25svvgv15k2c7tw2y,1,52.9,34,2023-04-22T15:32:33.230Z,2023-04-22T15:32:37Z,4209339021,56,Center,4209339029,212,26.5,4209339031,213,6.0,4209339025,141,22.5,4209339023,140,77.0,,,,,,,,,,18m0hkgbsvq0axzflltkyylsl,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226007,13,50,1,1,24,1939bnru25svvgv15k2c7tw2y,1,78.3,18.2,2023-04-22T15:32:37.337Z,2023-04-24T06:47:38Z,4209340017,233,10,4209339137,286,,4209339135,56,Right,,,,,,,,,,,,,,,,bb1x3kz4wsx5pjpymhw5mmve2,A. Bernhardsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537225979,10,7,1,1,24,46yo78zak2j7kaxc5ak1fnm60,1,21.7,81.8,2023-04-22T15:32:37.338Z,2023-04-24T06:47:38Z,4209338973,285,,4209339227,233,13,4209338969,167,,4209338971,56,Back,4216657783,385,,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537225999,11,5,1,1,26,46yo78zak2j7kaxc5ak1fnm60,0,25.2,101.5,2023-04-22T15:32:39.554Z,2023-04-24T06:47:39Z,4209339085,347,,4209339083,56,Back,4209339641,233,14,,,,,,,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226061,14,5,1,1,26,1939bnru25svvgv15k2c7tw2y,1,74.8,-1.5,2023-04-22T15:32:39.554Z,2023-04-24T06:47:39Z,4209339419,347,,4209339523,233,11,4209339417,56,Right,,,,,,,,,,,,,,,,bb1x3kz4wsx5pjpymhw5mmve2,A. Bernhardsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226411,15,1,1,1,33,1939bnru25svvgv15k2c7tw2y,1,77.9,0,2023-04-22T15:32:46.279Z,2023-04-24T06:47:38Z,4209341317,1,,4209341303,107,,4209341305,56,Right,4209341313,213,2.9,4209341307,140,56.6,4209341311,212,23.1,4209341309,141,6.7,,,,bb1x3kz4wsx5pjpymhw5mmve2,A. Bernhardsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226495,16,1,1,1,39,1939bnru25svvgv15k2c7tw2y,1,54.3,8.9,2023-04-22T15:32:52.814Z,2023-04-24T06:47:37Z,4209341795,213,1.8,4209341793,212,41.6,4209341787,56,Back,4209341789,140,44.4,4209341797,1,,4209341791,141,68.1,,,,,,,32bvga34o0hleev3duw2342ui,N. Söderberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226711,17,1,1,1,42,1939bnru25svvgv15k2c7tw2y,1,44.4,68.2,2023-04-22T15:32:55.334Z,2023-04-24T06:47:37Z,4209342921,140,95.0,4209342917,155,,4209342919,56,Left,4209342923,141,95.0,4209342925,212,56.2,4209342927,213,0.3,4209342929,1,,,,,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226729,18,61,1,1,47,1939bnru25svvgv15k2c7tw2y,0,95.4,95,2023-04-22T15:33:00.342Z,2023-04-24T06:47:37Z,4209343027,56,Left,,,,,,,,,,,,,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226703,12,49,1,1,48,46yo78zak2j7kaxc5ak1fnm60,1,21.4,5,2023-04-22T15:33:01.298Z,2023-04-24T06:45:50Z,,,,,,,,,,,,,,,,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226815,13,1,1,1,50,46yo78zak2j7kaxc5ak1fnm60,0,21.1,5.2,2023-04-22T15:33:03.603Z,2023-04-24T06:45:50Z,4209343445,141,0.0,4209343449,213,6.1,4209343443,140,40.8,4209343447,212,21.1,4209343441,56,Back,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226931,20,43,1,1,52,1939bnru25svvgv15k2c7tw2y,1,0,0,2023-04-22T15:33:04.918Z,2023-04-22T15:33:49Z,4209352093,144,49,,,,,,,,,,,,,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226837,14,5,1,1,52,46yo78zak2j7kaxc5ak1fnm60,0,28.3,-0.9,2023-04-22T15:33:05.149Z,2023-04-24T06:45:50Z,4209343543,56,Back,4209344193,233,19,4209343545,347,,,,,,,,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226911,19,5,1,1,52,1939bnru25svvgv15k2c7tw2y,1,71.7,100.9,2023-04-22T15:33:05.149Z,2023-04-24T06:47:36Z,4209343941,347,,4209343939,56,Left,4209344097,233,14,,,,,,,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537227341,21,1,1,2,2,1939bnru25svvgv15k2c7tw2y,1,76.8,100,2023-04-22T15:33:15.686Z,2023-04-24T06:47:36Z,4209346161,140,47.0,4209346163,141,87.1,4209346165,212,32.7,4209346167,213,3.4,4209352557,107,,4209346159,56,Back,4209346169,1,,,,,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537227461,22,1,1,2,6,1939bnru25svvgv15k2c7tw2y,1,46.8,86.9,2023-04-22T15:33:19.478Z,2023-04-24T06:47:36Z,4209346907,141,56.4,4209346903,56,Back,4209346911,213,4.3,4209346905,140,37.3,4209346909,212,23.0,,,,,,,,,,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537227553,23,1,1,2,11,1939bnru25svvgv15k2c7tw2y,1,44.3,47.5,2023-04-22T15:33:24.213Z,2023-04-24T06:47:36Z,4209347367,140,47.1,4209347373,213,4.9,4209347369,141,16.7,4209347371,212,21.1,4209347365,56,Back,,,,,,,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537227615,24,1,1,2,14,1939bnru25svvgv15k2c7tw2y,1,47.1,16.7,2023-04-22T15:33:27.422Z,2023-04-24T06:48:22Z,4209347683,141,44.3,4209347679,56,Back,4209347685,212,21.8,4209347687,213,2.1,4209347681,140,36.5,,,,,,,,,,18m0hkgbsvq0axzflltkyylsl,J. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537227693,25,1,1,2,16,1939bnru25svvgv15k2c7tw2y,1,35.1,46.1,2023-04-22T15:33:29.405Z,2023-04-24T06:47:35Z,4209348149,140,36.4,4209348151,141,77.0,4209348155,213,1.5,4209348153,212,21.1,4209348147,56,Back,,,,,,,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537227885,26,1,1,2,18,1939bnru25svvgv15k2c7tw2y,1,36.6,75.6,2023-04-22T15:33:31.798Z,2023-04-24T06:47:35Z,4209349121,212,26.4,4209349115,140,31.3,4209349119,141,37.7,4209349113,56,Back,4209349125,213,4.5,,,,,,,,,,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537228113,27,1,1,2,24,1939bnru25svvgv15k2c7tw2y,1,36.5,35.2,2023-04-22T15:33:36.871Z,2023-04-24T06:47:35Z,4209350353,56,Center,4209350363,1,,4209350355,140,92.2,4209350361,213,0.4,4209350351,155,,4209350359,212,63.0,4209350357,141,69.7,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537228159,28,1,1,2,29,1939bnru25svvgv15k2c7tw2y,1,92.2,69.7,2023-04-22T15:33:42.726Z,2023-04-24T06:47:34Z,4209350623,212,10.2,4209350615,141,63.1,4209350607,140,83.5,4209350631,213,3.6,4209350599,56,Center,,,,,,,,,,3ohbqdzgocvaipgik7plvzpwp,J. Okkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537228285,29,1,1,2,31,1939bnru25svvgv15k2c7tw2y,1,84.8,64.7,2023-04-22T15:33:43.901Z,2023-04-24T06:49:03Z,4209351243,56,Center,4209351245,140,78.1,4209354255,210,13,4209354257,154,,4209351251,213,3.5,4209351249,212,7.6,4209351247,141,60.6,,,,7sz8doeyg28ddueulae0phisq,M. Baidoo,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2537228291,30,13,1,2,34,1939bnru25svvgv15k2c7tw2y,1,76.5,59.2,2023-04-22T15:33:46.919Z,2023-04-24T06:49:03Z,4209354307,102,45.4,4209354315,230,98.0,4209351281,22,,4209354299,29,,4209354317,231,50,4209351283,18,,4216664453,74,,4209354313,328,,2mawaijd9czgtd5jh9myk434l,A. Rømer,4209354311,215,,4209354309,103,4209354301,154,4209353009,20,,,70.8,4209354303,55,29,4209351285,56,Center,,,,,,,,,,,,,,,,,
2537228277,15,5,1,2,35,46yo78zak2j7kaxc5ak1fnm60,1,-1.4,57.9,2023-04-22T15:33:48.156Z,2023-04-24T06:48:48Z,4209351211,56,Back,4209351215,346,,4209351583,233,31,,,,,,,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537228319,31,5,1,2,35,1939bnru25svvgv15k2c7tw2y,0,101.4,42.1,2023-04-22T15:33:48.156Z,2023-04-24T06:48:49Z,4209351641,233,15,4209351469,56,Center,4209351471,346,,,,,,,,,,,,,,,,,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537228795,16,1,1,2,48,46yo78zak2j7kaxc5ak1fnm60,1,4.8,54.6,2023-04-22T15:34:01.522Z,2023-04-24T06:45:49Z,4209354121,124,,4209354141,237,,4209354137,213,5.0,4209354125,56,Back,4209354135,212,17.9,4209354133,141,29.2,4209354129,140,9.3,,,,nchbnx9d19b7p899usbyfr2t,S. Rossbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537228863,17,1,1,2,51,46yo78zak2j7kaxc5ak1fnm60,1,9.5,29.7,2023-04-22T15:34:04.419Z,2023-04-24T06:45:49Z,4209354509,140,20.5,4209354511,141,7.3,4209354515,213,5.4,4209354513,212,19.1,4209354507,56,Back,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537228929,18,1,1,2,53,46yo78zak2j7kaxc5ak1fnm60,0,20.3,7,2023-04-22T15:34:06.466Z,2023-04-24T06:45:49Z,4209354941,212,49.7,4209354937,141,17.7,4209354933,140,67.1,4209354947,213,0.1,4209354951,1,,4209354929,155,,4209354931,56,Right,,,,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537228939,32,44,1,2,56,1939bnru25svvgv15k2c7tw2y,1,37.3,88.2,2023-04-22T15:34:09.382Z,2023-04-24T06:47:33Z,4209354995,285,,4209354993,56,Back,4209355261,233,19,,,,,,,,,,,,,,,,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537228953,19,44,1,2,56,46yo78zak2j7kaxc5ak1fnm60,0,62.7,11.8,2023-04-22T15:34:09.383Z,2023-04-24T06:45:49Z,4209355063,56,Right,4209355411,233,32,4209355065,286,,,,,,,,,,,,,,,,,emu9b7x0mtz4rp5p1fvd9wm39,R. Örqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537228951,33,1,1,2,56,1939bnru25svvgv15k2c7tw2y,0,41.4,93.8,2023-04-22T15:34:09.847Z,2023-04-24T06:47:33Z,4209355049,3,,4209355051,56,Back,4209355057,212,0.8,4209355059,213,0.6,4209355055,141,94.4,4209355053,140,42.0,,,,,,,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537228999,20,61,1,2,57,46yo78zak2j7kaxc5ak1fnm60,1,65.9,15.8,2023-04-22T15:34:10.133Z,2023-04-24T06:49:21Z,4209355391,56,Right,,,,,,,,,,,,,,,,,,,,,,emu9b7x0mtz4rp5p1fvd9wm39,R. Örqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537229037,21,1,1,3,0,46yo78zak2j7kaxc5ak1fnm60,0,85.7,4.6,2023-04-22T15:34:13.852Z,2023-04-24T06:49:37Z,4209355605,140,87.9,4209493991,233,34,4209493353,286,,4209355603,56,Right,4209493347,236,,4209355609,212,3.0,4209355611,213,0.7,4209355607,141,7.4,au1328z9bxkwrtv9y2dczkwk5,D. Vukojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537229067,34,74,1,3,0,1939bnru25svvgv15k2c7tw2y,1,13,92.1,2023-04-22T15:34:13.853Z,2023-04-24T06:49:36Z,4209355785,56,Back,4209493407,233,21,4209493287,285,,,,,,,,,,,,,,,,,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537229185,22,6,1,3,2,46yo78zak2j7kaxc5ak1fnm60,1,87.4,8.4,2023-04-22T15:34:14.882Z,2023-04-24T06:45:48Z,4209356531,233,35,4209356475,75,,4209356473,56,Right,,,,,,,,,,,,,,,,au1328z9bxkwrtv9y2dczkwk5,D. Vukojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
