id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2535171301,822,13,1,0,31,spvvjmk37iid7hsky9g3nce7,1,89.6,29.4,2023-04-16T15:31:05.327Z,2023-04-17T13:13:59Z,4198414241,63,,4198414539,231,46.4,4198414535,147,32.7,4198414537,230,98.9,4198414529,328,,4198414531,153,,4198414525,103,19.4,4198414513,75,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,4198414533,146,99.3,4198414511,15,4198414523,102,35.8,4198414517,154,4198414243,56,Center,4198414509,160,4198414515,29,4198414519,55,6,,,,,,,,,,,,,,,,,
2534699931,8,43,1,0,33,spvvjmk37iid7hsky9g3nce7,1,0,0,2023-04-16T15:31:07.363Z,2023-04-16T15:40:47Z,4195922703,56,Center,4195979083,144,61,,,,,,,,,,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711245,93,43,1,0,33,46yo78zak2j7kaxc5ak1fnm60,1,0,0,2023-04-16T15:31:07.653Z,2023-04-17T13:13:24Z,4198414073,144,61,4195981219,56,Back,,,,,,,,,,,,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700001,7,11,1,0,38,46yo78zak2j7kaxc5ak1fnm60,1,4.4,63.3,2023-04-16T15:31:12.755Z,2023-04-17T13:14:02Z,4195923095,88,,4195923093,56,Back,4198414565,378,,,,,,,,,,,,,,,,,nchbnx9d19b7p899usbyfr2t,S. Rossbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700167,8,1,1,0,47,46yo78zak2j7kaxc5ak1fnm60,1,3.7,66.6,2023-04-16T15:31:21.282Z,2023-04-16T15:31:24Z,4195923967,141,45.8,4195923971,212,16.6,4195923963,56,Back,4195923965,140,11.9,4195923975,213,5.3,4195923961,123,,,,,,,,nchbnx9d19b7p899usbyfr2t,S. Rossbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700207,9,1,1,0,49,46yo78zak2j7kaxc5ak1fnm60,1,11.9,45.5,2023-04-16T15:31:23.563Z,2023-04-17T13:15:30Z,4195924203,213,4.8,4195924197,140,12.5,4195924201,212,5.4,4195924199,141,37.6,4195924195,56,Back,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700225,10,1,1,0,53,46yo78zak2j7kaxc5ak1fnm60,1,14.4,32.1,2023-04-16T15:31:27.107Z,2023-04-16T15:42:21Z,4195924265,56,Back,4195924269,141,46.4,4195924273,213,1.3,4195924267,140,16.8,4195924271,212,10.0,,,,,,,,,,bd52544djk7t61roc813rewdm,D. Pavlović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700255,11,1,1,0,54,46yo78zak2j7kaxc5ak1fnm60,1,17.7,50.1,2023-04-16T15:31:28.682Z,2023-04-16T15:31:31Z,4195924481,140,21.1,4195924483,141,78.8,4195924485,212,19.8,4195924487,213,1.4,4195924479,56,Back,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700277,12,1,1,0,57,46yo78zak2j7kaxc5ak1fnm60,1,21.7,84.7,2023-04-16T15:31:31.506Z,2023-04-16T15:31:32Z,4195924575,140,31.9,4195924579,212,10.8,4195924573,56,Back,4195924581,213,0.2,4195924577,141,87.1,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700391,13,1,1,0,58,46yo78zak2j7kaxc5ak1fnm60,1,31.9,87.1,2023-04-16T15:31:32.225Z,2023-04-16T15:31:38Z,4195925153,212,9.0,4195925155,213,4.3,4195925151,141,75.0,4195925149,140,28.4,4195925147,56,Back,,,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535171847,876,3,1,0,58,46yo78zak2j7kaxc5ak1fnm60,0,29.7,72,2023-04-16T15:31:32.513Z,2023-04-17T13:16:07Z,4198417221,56,Back,4198417225,464,,4198417223,285,,4198417227,467,czfitwajt0sayki90i3fk5n85,,,,,,,,,,,,,2nduymuxduqebf1wyf0bjxgtm,J. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700397,14,4,1,0,59,46yo78zak2j7kaxc5ak1fnm60,1,29.4,75.4,2023-04-16T15:31:33.011Z,2023-04-17T13:16:15Z,4195925185,285,,4195925183,152,,4195925177,13,,4195925179,294,,4195925181,56,Back,4195925227,233,9,,,,,,,2nduymuxduqebf1wyf0bjxgtm,J. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700359,9,4,1,0,59,spvvjmk37iid7hsky9g3nce7,0,70.6,24.6,2023-04-16T15:31:33.012Z,2023-04-17T13:16:18Z,4195925285,233,14,4195924995,286,,4195924993,152,,4195924987,13,,4195924991,56,Center,4195924989,294,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700685,15,1,1,1,13,46yo78zak2j7kaxc5ak1fnm60,1,29.1,72.9,2023-04-16T15:31:47.186Z,2023-04-16T15:31:52Z,4195926527,140,36.6,4195926523,152,,4195926529,141,94.2,4195926531,212,16.5,4195926525,56,Back,4195926533,213,1.1,4195926521,5,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700735,16,1,1,1,18,46yo78zak2j7kaxc5ak1fnm60,1,38.3,91.1,2023-04-16T15:31:52.523Z,2023-04-16T15:31:55Z,4195926757,212,11.2,4195926759,213,3.4,4195926753,141,86.8,4195926749,140,28.0,4195926745,56,Back,,,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700809,17,1,1,1,21,46yo78zak2j7kaxc5ak1fnm60,1,26.3,86,2023-04-16T15:31:55.122Z,2023-04-16T15:31:59Z,4195927161,56,Back,4195927169,213,4.2,4195927163,140,14.8,4195927165,141,54.0,4195927167,212,24.9,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700921,18,1,1,1,25,46yo78zak2j7kaxc5ak1fnm60,1,14.6,50,2023-04-16T15:31:59.314Z,2023-04-16T15:43:51Z,4195927811,213,1.4,4195927805,140,18.3,4195927803,56,Back,4195927809,212,25.7,4195927807,141,87.4,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534714663,115,1,1,1,28,46yo78zak2j7kaxc5ak1fnm60,1,13.8,87.4,2023-04-16T15:32:02.435Z,2023-04-16T15:44:15Z,4195998281,56,Back,4195998287,212,12.3,4195998285,141,98.5,4195998283,140,23.1,4195998289,213,0.7,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534700995,19,1,1,1,32,46yo78zak2j7kaxc5ak1fnm60,1,23.7,94.1,2023-04-16T15:32:06.467Z,2023-04-16T15:32:09Z,4195928133,213,5.0,4195928121,155,,4195928135,1,,4195928129,141,20.9,4195928123,196,,4195928125,56,Back,4195928131,212,52.6,4195928127,140,40.0,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701099,20,1,1,1,35,46yo78zak2j7kaxc5ak1fnm60,1,41.6,16.4,2023-04-16T15:32:09.522Z,2023-04-16T15:32:14Z,4195928645,140,54.2,4195928649,212,14.9,4195928643,56,Right,4195928651,213,5.8,4195928647,141,6.2,,,,,,,,,,emu9b7x0mtz4rp5p1fvd9wm39,R. Örqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701107,21,61,1,1,36,46yo78zak2j7kaxc5ak1fnm60,1,54.2,6.2,2023-04-16T15:32:10.522Z,2023-04-16T15:46:04Z,4195928677,56,Right,4196002917,189,,,,,,,,,,,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701067,10,49,1,1,39,spvvjmk37iid7hsky9g3nce7,1,28,96.6,2023-04-16T15:32:12.845Z,2023-04-16T15:32:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1rkikvibo6lmhhtyfbg21jtp0,N. Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701127,11,1,1,1,39,spvvjmk37iid7hsky9g3nce7,1,28,96.6,2023-04-16T15:32:13.284Z,2023-04-16T15:32:16Z,4195928817,140,7.5,4195928823,212,29.9,4195928819,141,66.0,4195928815,56,Back,4195928827,213,3.9,,,,,,,,,,1rkikvibo6lmhhtyfbg21jtp0,N. Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701143,12,1,1,1,42,spvvjmk37iid7hsky9g3nce7,0,7.7,65.5,2023-04-16T15:32:16.629Z,2023-04-16T15:46:49Z,4195928915,213,0.4,4195928909,140,33.8,4195928913,212,30.4,4195928911,141,84.9,4195928907,56,Back,,,,,,,,,,bomd9wl2cnqwck46ctwjqju1h,A. Lundin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701241,22,49,1,1,47,46yo78zak2j7kaxc5ak1fnm60,1,68,15.8,2023-04-16T15:32:21.595Z,2023-04-16T15:32:21Z,,,,,,,,,,,,,,,,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701321,23,1,1,1,48,46yo78zak2j7kaxc5ak1fnm60,1,68.3,5.3,2023-04-16T15:32:22.811Z,2023-04-16T15:32:26Z,4195929807,56,Right,4195929815,213,3.2,4195929809,140,61.6,4195929813,212,7.0,4195929811,141,4.7,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701397,24,1,1,1,52,46yo78zak2j7kaxc5ak1fnm60,1,54.6,5.2,2023-04-16T15:32:26.434Z,2023-04-16T15:47:05Z,4195930167,141,27.0,4195930171,213,2.3,4195930165,140,41.0,4195930169,212,20.6,4195930163,56,Back,,,,,,,,,,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701415,25,1,1,1,56,46yo78zak2j7kaxc5ak1fnm60,1,37.2,40.2,2023-04-16T15:32:30.634Z,2023-04-17T13:16:56Z,4195930265,213,1.4,4195930263,212,18.5,4195930257,140,40.3,4195930259,141,67.0,4195930255,56,Back,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701525,26,1,1,1,57,46yo78zak2j7kaxc5ak1fnm60,1,41.3,72.4,2023-04-16T15:32:31.498Z,2023-04-16T15:32:38Z,4195930825,213,0.1,4195930823,212,15.3,4195930821,141,75.6,4195930817,56,Center,4195930819,140,55.7,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701535,27,4,1,2,3,46yo78zak2j7kaxc5ak1fnm60,1,44,73.6,2023-04-16T15:32:37.035Z,2023-04-16T15:32:40Z,4195930873,13,,4195930879,56,Back,4195930875,295,,4195931003,233,13,4195930883,286,,4195930881,152,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701559,13,4,1,2,3,spvvjmk37iid7hsky9g3nce7,0,56,26.4,2023-04-16T15:32:37.036Z,2023-04-16T15:32:41Z,4195930975,152,,4195930973,56,Center,4195930971,295,,4195930977,285,,4195930969,13,,4195931035,233,27,,,,,,,3vescyd2jf8wxx19q0kfedx0q,N. Eile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701873,28,1,1,2,11,46yo78zak2j7kaxc5ak1fnm60,1,40.6,70.9,2023-04-16T15:32:45.730Z,2023-04-16T15:47:42Z,4195932441,56,Back,4195932433,5,,4195932439,152,,4195932445,141,31.0,4195932443,140,34.9,4195932449,213,4.5,4195932521,189,,4195932447,212,27.8,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534718629,152,1,1,2,13,46yo78zak2j7kaxc5ak1fnm60,1,36.9,31.8,2023-04-16T15:32:47.213Z,2023-04-16T15:48:10Z,4196019687,140,47.3,4196019685,56,Back,4196019691,212,22.4,4196019689,141,3.1,4196019693,213,5.2,,,,,,,,,,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701961,29,1,1,2,20,46yo78zak2j7kaxc5ak1fnm60,1,46.4,9.5,2023-04-16T15:32:53.890Z,2023-04-16T15:49:11Z,4195932853,212,24.2,4195932855,213,2.3,4195932849,140,30.2,4195932851,141,34.9,4195932847,56,Back,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701975,30,1,1,2,24,46yo78zak2j7kaxc5ak1fnm60,1,30,35.1,2023-04-16T15:32:58.218Z,2023-04-16T15:49:18Z,4195932935,140,28.0,4195932939,141,82.6,4195932943,212,32.4,4195932945,213,1.6,4195932929,56,Back,4195932947,1,,,,,,,,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534702011,31,1,1,2,25,46yo78zak2j7kaxc5ak1fnm60,1,28,82.6,2023-04-16T15:32:59.217Z,2023-04-16T15:33:01Z,4195933117,213,1.1,4195933113,141,91.5,4195933109,56,Back,4195933115,212,6.8,4195933111,140,31.0,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534702051,32,1,1,2,27,46yo78zak2j7kaxc5ak1fnm60,1,31.3,91.7,2023-04-16T15:33:01.074Z,2023-04-16T15:33:03Z,4195933287,155,,4195933291,140,27.8,4195933289,56,Back,4195933297,213,4.6,4195933295,212,39.4,4195933299,1,,4195933293,141,34.0,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534702115,33,1,1,2,29,46yo78zak2j7kaxc5ak1fnm60,1,28,33.3,2023-04-16T15:33:03.562Z,2023-04-16T15:33:07Z,4195933637,212,7.6,4195933633,140,31.9,4195933639,213,1.0,4195933635,141,42.8,4195933629,3,,4195933631,56,Back,,,,,,,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534702145,34,1,1,2,33,46yo78zak2j7kaxc5ak1fnm60,1,33.3,41.9,2023-04-16T15:33:07.074Z,2023-04-16T15:49:34Z,4195933797,140,55.6,4195933799,141,28.5,4195933803,213,5.9,4195933795,56,Center,4195933801,212,25.1,,,,,,,,,,bd52544djk7t61roc813rewdm,D. Pavlović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534702193,35,1,1,2,34,46yo78zak2j7kaxc5ak1fnm60,1,56.9,28.3,2023-04-16T15:33:08.402Z,2023-04-16T15:33:11Z,4195934043,140,65.5,4195934053,213,0.8,4195934049,212,12.9,4195934039,56,Center,4195934047,141,41.8,,,,,,,,,,emu9b7x0mtz4rp5p1fvd9wm39,R. Örqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534702225,36,1,1,2,37,46yo78zak2j7kaxc5ak1fnm60,1,71.2,55.5,2023-04-16T15:33:11.562Z,2023-04-16T15:33:13Z,4195934201,140,87.1,4195934205,212,23.7,4195934203,141,80.3,4195934199,56,Left,4195934207,213,0.8,,,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534702277,37,1,1,2,39,46yo78zak2j7kaxc5ak1fnm60,0,88.8,82.9,2023-04-16T15:33:13.618Z,2023-04-17T13:22:49Z,4195934471,213,4.8,4198428661,72,,4195934467,141,42.2,4195934465,140,90.9,4195934463,56,Center,4198428659,224,,4195934469,212,27.8,4195934459,2,,au1328z9bxkwrtv9y2dczkwk5,D. Vukojević,,4195934461,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
