id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2545179901,3,4,1,0,12,5mbo4f0vps12dr0fcvjn3wyp5,0,55.8,89.5,2023-05-07T13:09:58.647Z,2023-05-08T07:57:39Z,4258724537,13,,4258724543,265,,4258724817,233,8,4258724545,285,,4258724539,56,Left,4258724541,152,,,,,,,,5q20jb98g7acxc4ixvuhspwtm,A. Magashy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180291,9,1,1,0,28,93ohqui2qgqm8408viwmm1ken,1,45,19.7,2023-05-07T13:10:14.914Z,2023-05-07T13:10:18Z,4258726587,212,11.4,4258726569,5,,4258726583,140,36.5,4258726585,141,30.1,4258726573,152,,4258726577,56,Back,4258726589,213,2.5,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180313,10,1,1,0,30,93ohqui2qgqm8408viwmm1ken,1,38.2,28.9,2023-05-07T13:10:17.529Z,2023-05-08T07:58:22Z,4258726733,141,28.7,4258726729,56,Center,4258726737,213,6.3,4258726731,140,53.0,4258726735,212,15.5,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180331,11,1,1,0,32,93ohqui2qgqm8408viwmm1ken,1,53.8,25.2,2023-05-07T13:10:19.489Z,2023-05-08T07:58:48Z,4258726795,140,46.0,4258726801,212,12.2,4258726803,213,4.0,4258726793,56,Back,4258726797,141,12.0,,,,,,,,,,62w849kqrnjm00xr12suencgl,A. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180419,12,1,1,0,33,93ohqui2qgqm8408viwmm1ken,1,44.4,13,2023-05-07T13:10:20.282Z,2023-05-08T07:58:56Z,4258727215,140,33.5,4258727219,212,16.8,4258727221,213,2.3,4258727213,56,Back,4258727217,141,31.0,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180447,13,1,1,0,36,93ohqui2qgqm8408viwmm1ken,1,32.5,32.4,2023-05-07T13:10:23.450Z,2023-05-08T07:59:02Z,4258727373,212,6.0,4258727371,141,29.3,4258727367,56,Back,4258727369,140,37.9,4258727375,213,5.9,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180491,14,1,1,0,37,93ohqui2qgqm8408viwmm1ken,1,38.7,28.7,2023-05-07T13:10:24.417Z,2023-05-08T07:59:09Z,4258727623,212,6.4,4258727627,213,1.1,4258727611,56,Back,4258727615,140,41.6,4258727619,141,36.9,,,,,,,,,,62w849kqrnjm00xr12suencgl,A. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180525,15,1,1,0,38,93ohqui2qgqm8408viwmm1ken,1,43,34.2,2023-05-07T13:10:25.298Z,2023-05-08T08:00:13Z,4258727783,140,39.5,4258727787,212,6.2,4258727779,56,Back,4258727789,213,4.1,4258727785,141,26.8,,,,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545198123,147,1,1,0,40,93ohqui2qgqm8408viwmm1ken,1,38.6,17.8,2023-05-07T13:10:26.664Z,2023-05-07T13:22:54Z,4258818933,212,16.5,4258818915,56,Right,4258818937,213,5.8,4258818921,140,52.4,4258818927,141,6.2,,,,,,,,,,62w849kqrnjm00xr12suencgl,A. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180543,16,1,1,0,41,93ohqui2qgqm8408viwmm1ken,1,46.2,9.8,2023-05-07T13:10:27.722Z,2023-05-07T13:22:27Z,4258727907,56,Back,4258727911,141,22.4,4258727915,213,2.2,4258727913,212,10.5,4258727909,140,40.4,,,,,,,,,,144jdrezcfwd4uh3sk7zhtizu,S. Nanasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180683,17,1,1,0,42,93ohqui2qgqm8408viwmm1ken,1,39.1,25.6,2023-05-07T13:10:28.842Z,2023-05-07T13:22:26Z,4258728689,213,2.3,4258728683,140,29.9,4258728687,212,15.0,4258728681,56,Back,4258728685,141,42.5,,,,,,,,,,62w849kqrnjm00xr12suencgl,A. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180695,18,1,1,0,50,93ohqui2qgqm8408viwmm1ken,1,25.6,44.5,2023-05-07T13:10:36.674Z,2023-05-08T08:01:00Z,4258728729,56,Back,4258728737,213,5.1,4258728733,141,31.2,4258728735,212,9.8,4258728731,140,29.1,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180729,19,1,1,0,50,93ohqui2qgqm8408viwmm1ken,1,29.1,33.4,2023-05-07T13:10:37.442Z,2023-05-08T08:01:06Z,4258728929,212,7.6,4258728923,56,Back,4258728927,141,43.5,4258728931,213,2.0,4258728925,140,25.9,,,,,,,,,,62w849kqrnjm00xr12suencgl,A. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180773,20,1,1,0,52,93ohqui2qgqm8408viwmm1ken,1,29.1,46.4,2023-05-07T13:10:38.602Z,2023-05-08T08:01:15Z,4258729171,56,Back,4258729175,141,72.8,4258729179,213,1.9,4258729173,140,23.1,4258729177,212,19.0,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180827,21,1,1,0,54,93ohqui2qgqm8408viwmm1ken,1,22.8,74.2,2023-05-07T13:10:40.818Z,2023-05-08T08:01:52Z,4258729435,212,14.3,4258729431,140,29.5,4258729429,56,Back,4258729437,213,1.1,4258729433,141,92.5,,,,,,,,,,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180917,22,1,1,0,55,93ohqui2qgqm8408viwmm1ken,1,29.9,95,2023-05-07T13:10:42.506Z,2023-05-08T08:02:02Z,4258729875,140,21.9,4258729879,212,11.0,4258729873,56,Back,4258729881,213,3.8,4258729877,141,84.5,,,,,,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545180953,23,1,1,0,59,93ohqui2qgqm8408viwmm1ken,1,21.1,81,2023-05-07T13:10:45.987Z,2023-05-08T08:02:27Z,4258730117,56,Back,4258730125,213,4.7,4258730119,140,21.5,4258730121,141,61.4,4258730123,212,13.3,,,,,,,,,,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181025,24,1,1,1,1,93ohqui2qgqm8408viwmm1ken,1,27.1,54.2,2023-05-07T13:10:48.138Z,2023-05-08T08:02:37Z,4258730535,141,84.5,4258730531,56,Back,4258730539,213,1.3,4258730537,212,21.2,4258730533,140,31.9,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181099,25,1,1,1,4,93ohqui2qgqm8408viwmm1ken,1,32.3,84.1,2023-05-07T13:10:51.202Z,2023-05-08T08:02:44Z,4258730873,212,12.6,4258730875,213,3.8,4258730869,140,23.2,4258730867,56,Back,4258730871,141,72.1,,,,,,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181171,26,43,1,1,8,93ohqui2qgqm8408viwmm1ken,1,0,0,2023-05-07T13:10:54.731Z,2023-05-07T13:27:10Z,4258731277,213,4.0,4258731273,141,66.1,4258845977,144,1,4258731275,212,23.8,4258731269,56,Back,4258731271,140,23.2,,,,,,,elwm97xvha0y0t8yqx5sur9ck,H. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181263,27,1,1,1,9,93ohqui2qgqm8408viwmm1ken,1,21.2,66.8,2023-05-07T13:10:56.354Z,2023-05-08T08:03:28Z,4258731789,140,20.9,4258731801,213,4.7,4258731797,212,17.4,4258731793,141,41.2,4258731787,56,Back,,,,,,,,,,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181341,28,1,1,1,15,93ohqui2qgqm8408viwmm1ken,1,28.8,47.2,2023-05-07T13:11:02.146Z,2023-05-08T08:03:44Z,4258732195,155,,4258732199,140,37.7,4258732203,212,29.7,4258732205,213,1.3,4258732201,141,88.6,4258732197,56,Back,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181369,29,1,1,1,18,93ohqui2qgqm8408viwmm1ken,1,41.2,91.5,2023-05-07T13:11:04.875Z,2023-05-08T08:03:59Z,4258732357,141,87.8,4258732353,56,Left,4258849865,233,4,4258732359,212,14.6,4258732361,213,6.1,4258732355,140,54.9,4258732351,155,,,,,carpl05zgalgbsd6gnk3akc89,Busanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181409,30,1,1,1,19,93ohqui2qgqm8408viwmm1ken,0,47.9,82.6,2023-05-07T13:11:06.123Z,2023-05-08T08:04:12Z,4258849655,286,,4258849825,233,4,4258849463,212,1.9,4258849465,213,4.0,4258849461,141,80.6,4258849459,140,46.7,4258849653,236,,4258732525,56,Back,a19tsu5agpdwugg5fsijzzxsl,S. Vecchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181397,4,74,1,1,19,5mbo4f0vps12dr0fcvjn3wyp5,1,53.4,18.4,2023-05-07T13:11:06.124Z,2023-05-08T08:04:15Z,4258732487,56,Right,4258849895,233,30,4258732489,285,,,,,,,,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181411,5,49,1,1,20,5mbo4f0vps12dr0fcvjn3wyp5,1,46.3,28,2023-05-07T13:11:07.316Z,2023-05-07T13:11:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5verheyzkwkwrmn3k10t7tz6y,R. Tihi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181479,6,1,1,1,21,5mbo4f0vps12dr0fcvjn3wyp5,1,45.3,28.1,2023-05-07T13:11:07.741Z,2023-05-08T08:04:37Z,4258732887,212,10.7,4258732889,213,1.6,4258732883,140,45.3,4258732885,141,43.9,4258732881,56,Back,,,,,,,,,,5verheyzkwkwrmn3k10t7tz6y,R. Tihi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181553,7,1,1,1,22,5mbo4f0vps12dr0fcvjn3wyp5,1,46.4,43.3,2023-05-07T13:11:09.540Z,2023-05-08T08:04:44Z,4258733257,141,41.2,4258733261,213,6.1,4258733259,212,7.9,4258733253,56,Center,4258733255,140,53.8,,,,,,,,,,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181557,8,50,1,1,25,5mbo4f0vps12dr0fcvjn3wyp5,1,51.4,39.8,2023-05-07T13:11:12.045Z,2023-05-08T08:11:29Z,4258733285,56,Center,4258733287,286,,4258733447,233,31,,,,,,,,,,,,,,,,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181569,31,7,1,1,25,93ohqui2qgqm8408viwmm1ken,0,48.6,60.2,2023-05-07T13:11:12.046Z,2023-05-08T08:11:29Z,4258733329,285,,4258733403,233,8,4258733327,56,Back,4261464457,385,,,,,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545694809,736,61,1,1,25,5mbo4f0vps12dr0fcvjn3wyp5,1,47.8,42.1,2023-05-07T13:11:12.070Z,2023-05-08T08:11:25Z,4261472195,56,Back,,,,,,,,,,,,,,,,,,,,,,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181699,9,1,1,1,31,5mbo4f0vps12dr0fcvjn3wyp5,1,40.9,31.3,2023-05-07T13:11:17.572Z,2023-05-07T13:29:38Z,4258733983,212,17.0,4258733979,140,24.7,4258733977,56,Back,4258733981,141,32.1,4258733985,213,3.1,,,,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181769,10,1,1,1,32,5mbo4f0vps12dr0fcvjn3wyp5,1,24.4,32.1,2023-05-07T13:11:19.436Z,2023-05-07T13:30:24Z,4258734311,212,22.2,4258734307,140,7.0,4258734305,56,Back,4258734309,141,50.6,4258734313,213,2.5,,,,,,,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181827,11,1,1,1,34,5mbo4f0vps12dr0fcvjn3wyp5,1,4.1,56.5,2023-05-07T13:11:21.437Z,2023-05-08T08:06:22Z,4258734647,140,15.5,4258734653,213,1.0,4258734649,141,87.0,4258734645,56,Back,4258734651,212,23.9,,,,,,,,,,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181841,12,1,1,1,36,5mbo4f0vps12dr0fcvjn3wyp5,0,19.2,88.6,2023-05-07T13:11:22.885Z,2023-05-08T08:06:34Z,4258866287,236,,4258734717,212,2.7,4258734713,140,21.8,4258734715,141,88.8,4258866289,286,,4258866845,233,32,4258734711,56,Back,4258734719,213,0.0,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181913,32,74,1,1,36,93ohqui2qgqm8408viwmm1ken,1,78.4,12.6,2023-05-07T13:11:22.886Z,2023-05-08T08:06:38Z,4258866889,233,12,4258734955,56,Right,4258866753,285,,,,,,,,,,,,,,,,,144jdrezcfwd4uh3sk7zhtizu,S. Nanasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181903,13,5,1,1,37,5mbo4f0vps12dr0fcvjn3wyp5,1,29.6,101.2,2023-05-07T13:11:23.589Z,2023-05-08T08:06:46Z,4258734907,56,Back,4258735101,233,33,4258734911,347,,,,,,,,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181929,33,5,1,1,37,93ohqui2qgqm8408viwmm1ken,0,70.4,-1.2,2023-05-07T13:11:23.589Z,2023-05-08T08:06:44Z,4258735137,233,13,4258735029,347,,4258735025,56,Right,,,,,,,,,,,,,,,,2e1l4p2kxtk1hd4yeuetyua51,S. Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545181997,14,1,1,1,40,5mbo4f0vps12dr0fcvjn3wyp5,0,30.9,100,2023-05-07T13:11:26.917Z,2023-05-08T08:07:50Z,4258735319,1,,4258735307,107,,4258735311,140,69.1,4258735315,212,40.6,4258735309,56,Left,4258735313,141,92.3,4258735317,213,6.1,,,,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545182001,15,45,1,1,42,5mbo4f0vps12dr0fcvjn3wyp5,0,70,93.7,2023-05-07T13:11:28.821Z,2023-05-08T11:34:12Z,4261684137,233,34,4258735345,56,Left,4258735349,286,,,,,,,,,,,,,,,,,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545182075,34,3,1,1,42,93ohqui2qgqm8408viwmm1ken,1,30,6.3,2023-05-07T13:11:28.821Z,2023-05-08T11:34:12Z,4261684119,233,15,4258735747,285,,4258735745,56,Back,4261468107,464,,,,,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545182089,35,1,1,1,45,93ohqui2qgqm8408viwmm1ken,0,24.5,3.4,2023-05-07T13:11:32.203Z,2023-05-07T13:31:50Z,4258735829,212,5.2,4258735833,213,0.5,4258735821,140,28.8,4258735819,56,Back,4258735825,141,7.3,,,,,,,,,,9mjzy2s8qv0a5qw9pyhs112ol,L. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545182169,16,1,1,1,48,5mbo4f0vps12dr0fcvjn3wyp5,1,76.4,89.6,2023-05-07T13:11:34.621Z,2023-05-08T08:08:19Z,4258736211,140,77.8,4258736215,212,3.6,4258736209,56,Left,4258736213,141,94.4,4258736217,213,1.1,,,,,,,,,,5q20jb98g7acxc4ixvuhspwtm,A. Magashy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545182253,17,1,1,1,49,5mbo4f0vps12dr0fcvjn3wyp5,1,77.6,94,2023-05-07T13:11:36.108Z,2023-05-08T08:08:30Z,4258736581,213,2.9,4258736577,141,95.4,4258736573,56,Left,4258736579,212,3.4,4258736575,140,74.5,,,,,,,,,,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545182265,18,1,1,1,50,5mbo4f0vps12dr0fcvjn3wyp5,0,71.4,97.3,2023-05-07T13:11:37.262Z,2023-05-08T08:08:40Z,4258736615,140,65.4,4258736617,141,86.6,4258736621,213,4.0,4258736619,212,9.6,4258736613,56,Left,,,,,,,,,,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
