id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value
2531051723,10,1,1,0,22,2nnlsjfbcea40t4jeclcbw9lk,1,42,25,2023-04-09T13:04:00.518Z,2023-04-09T13:04:02Z,4176505127,212,14.6,4176505129,213,3.9,4176505121,56,Back,4176505125,141,9.7,4176505123,140,32.3,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051779,11,1,1,0,24,2nnlsjfbcea40t4jeclcbw9lk,1,32.3,9.7,2023-04-09T13:04:02.062Z,2023-04-09T13:04:06Z,4176505447,141,31.9,4176505451,213,2.0,4176505443,56,Back,4176505445,140,25.9,4176505449,212,16.5,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051791,12,1,1,0,28,2nnlsjfbcea40t4jeclcbw9lk,1,27.5,38.8,2023-04-09T13:04:06.454Z,2023-04-09T13:04:08Z,4176505521,140,30.9,4176505525,212,16.8,4176505519,56,Back,4176505523,141,62.9,4176505527,213,1.4,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051875,13,1,1,0,30,2nnlsjfbcea40t4jeclcbw9lk,1,30.9,62.9,2023-04-09T13:04:08.278Z,2023-04-09T13:04:13Z,4176505997,56,Left,4176506001,141,89.3,4176506003,212,32.3,4176506005,213,0.6,4176505999,140,56.5,4176506007,1,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051923,14,2,1,0,35,2nnlsjfbcea40t4jeclcbw9lk,1,66.8,94.6,2023-04-09T13:04:12.910Z,2023-04-10T10:08:39Z,4176506273,140,75.9,4176506275,141,83.7,4176506271,56,Left,4176506269,7,5ib5990rsa8y9pf2bu4risjqh,,,,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051957,3,55,1,0,35,9zqn9ugvg64it0lr5z8cq4g9v,1,24.2,14.1,2023-04-09T13:04:12.911Z,2023-04-09T13:49:00Z,,,,,,,,,,,,,,,,,,,,,,,,,ena92ro3qpi2wgbzznu4xc4fe,V. Lunddal Friðriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531061221,46,1,1,0,45,9zqn9ugvg64it0lr5z8cq4g9v,1,16.9,57.7,2023-04-09T13:04:22.677Z,2023-04-10T10:09:03Z,4176556839,212,8.1,4176556833,56,Back,4176556835,140,18.2,4179359565,189,,4176556841,213,4.9,4176558003,241,,4176557811,5,,4176556837,141,46.0,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052089,4,43,1,0,47,9zqn9ugvg64it0lr5z8cq4g9v,1,0,0,2023-04-09T13:04:24.978Z,2023-04-09T13:13:37Z,4176507043,141,42.5,4176507045,212,6.3,4176507041,140,26.8,4176507047,213,1.3,4176560391,144,1,4176507039,56,Back,,,,,,,3k9t74k0qctv5qvmkbcxwtoet,J. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052117,5,1,1,0,49,9zqn9ugvg64it0lr5z8cq4g9v,1,24.1,41.3,2023-04-09T13:04:27.026Z,2023-04-09T13:04:28Z,4176507199,141,12.2,4176507195,56,Back,4176507203,213,4.9,4176507197,140,28.5,4176507201,212,20.3,,,,,,,,,,35gounciadqplhg50z8pgno5,Samuel Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052139,6,1,1,0,50,9zqn9ugvg64it0lr5z8cq4g9v,0,28.5,12.2,2023-04-09T13:04:28.146Z,2023-04-09T13:04:29Z,4176507279,213,0.6,4176507271,56,Back,4176507277,212,6.8,4176507275,141,17.7,4176507273,140,33.9,,,,,,,,,,ena92ro3qpi2wgbzznu4xc4fe,V. Lunddal Friðriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052147,15,8,1,0,52,2nnlsjfbcea40t4jeclcbw9lk,1,70.6,83.3,2023-04-09T13:04:29.719Z,2023-04-10T10:09:19Z,4176507317,56,Left,4179359983,384,,,,,,,,,,,,,,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531064231,104,61,1,0,54,2nnlsjfbcea40t4jeclcbw9lk,1,73.5,81,2023-04-09T13:04:32.229Z,2023-04-10T10:09:22Z,4176570167,56,Left,,,,,,,,,,,,,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052209,16,49,1,0,55,2nnlsjfbcea40t4jeclcbw9lk,1,72.2,69.7,2023-04-09T13:04:33.510Z,2023-04-09T13:04:33Z,,,,,,,,,,,,,,,,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052305,17,1,1,0,56,2nnlsjfbcea40t4jeclcbw9lk,1,72.2,69.7,2023-04-09T13:04:33.782Z,2023-04-09T13:04:39Z,4176508117,56,Left,4176508129,212,15.9,4176508125,141,79.1,4176508133,213,0.4,4176508121,140,86.1,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052333,18,1,1,1,1,2nnlsjfbcea40t4jeclcbw9lk,0,94.9,91.2,2023-04-09T13:04:39.550Z,2023-04-09T13:15:42Z,4176508297,213,3.1,4176508293,141,91.2,4176508295,212,17.5,4176508289,56,Left,4176508291,140,78.2,4176572217,189,,,,,,,,5ib5990rsa8y9pf2bu4risjqh,A. Saidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052391,7,3,1,1,6,9zqn9ugvg64it0lr5z8cq4g9v,0,24.8,9,2023-04-09T13:04:43.954Z,2023-04-10T10:09:42Z,4176508573,56,Back,4176508575,285,,4179360727,464,,4176508779,233,19,,,,,,,,,,,,,619vlbweueymdkq1vu3jm2mwa,I. Sadiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052405,19,7,1,1,6,2nnlsjfbcea40t4jeclcbw9lk,1,75.2,91,2023-04-09T13:04:43.955Z,2023-04-10T10:09:45Z,4176508721,233,7,4176508633,286,,4176508631,56,Left,4179360825,383,,,,,,,,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052415,20,43,1,1,7,2nnlsjfbcea40t4jeclcbw9lk,1,0,0,2023-04-09T13:04:44.823Z,2023-04-10T10:09:57Z,4179361187,144,49,,,,,,,,,,,,,,,,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052471,21,1,1,1,7,2nnlsjfbcea40t4jeclcbw9lk,1,75.6,88.6,2023-04-09T13:04:45.141Z,2023-04-09T13:04:47Z,4176508961,140,65.4,4176508967,213,3.1,4176508963,141,89.7,4176508965,212,10.7,4176508959,56,Left,,,,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052515,22,1,1,1,10,2nnlsjfbcea40t4jeclcbw9lk,1,63.9,85.1,2023-04-09T13:04:47.725Z,2023-04-09T13:04:50Z,4176509197,56,Center,4176509201,141,47.0,4176509203,212,27.8,4176509205,213,4.3,4176509199,140,54.3,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052557,23,1,1,1,12,2nnlsjfbcea40t4jeclcbw9lk,1,54.3,46.3,2023-04-09T13:04:49.998Z,2023-04-09T13:04:53Z,4176509407,56,Right,4176509411,141,4.4,4176509417,1,,4176509415,213,5.3,4176509409,140,74.1,4176509413,212,35.3,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052583,24,1,1,1,15,2nnlsjfbcea40t4jeclcbw9lk,0,69.9,2.5,2023-04-09T13:04:53.038Z,2023-04-10T10:10:13Z,4176509537,213,0.4,4176509535,212,11.9,4176509533,141,9.9,4176509531,140,80.2,4176509529,56,Right,,,,,,,,,,dyl8h9vm22myhbuuavsimnx05,J. Nilsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052585,8,8,1,1,16,9zqn9ugvg64it0lr5z8cq4g9v,1,25.4,91.4,2023-04-09T13:04:54.410Z,2023-04-10T10:10:17Z,4176509539,56,Back,4179361851,385,,,,,,,,,,,,,,,,,,,,15nsr315qb7jhyeik47x9wrxm,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052607,9,5,1,1,17,9zqn9ugvg64it0lr5z8cq4g9v,0,25,102,2023-04-09T13:04:55.610Z,2023-04-09T13:04:57Z,4176509649,56,Back,4176509719,233,25,4176509651,347,,,,,,,,,,,,,,,,,15nsr315qb7jhyeik47x9wrxm,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052617,25,5,1,1,17,2nnlsjfbcea40t4jeclcbw9lk,1,75,-2,2023-04-09T13:04:55.610Z,2023-04-09T14:03:31Z,4176509699,56,Right,4176509709,233,9,4176509701,347,,,,,,,,,,,,,,,,,dyl8h9vm22myhbuuavsimnx05,J. Nilsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052703,26,1,1,1,23,2nnlsjfbcea40t4jeclcbw9lk,1,73.3,0,2023-04-09T13:05:01.342Z,2023-04-09T13:17:27Z,4176582147,189,,4176510181,107,,4176510187,141,8.5,4176510185,140,72.2,4176510183,56,Right,4176510189,212,7.2,4176510191,213,1.7,,,,dyl8h9vm22myhbuuavsimnx05,J. Nilsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052761,27,1,1,1,24,2nnlsjfbcea40t4jeclcbw9lk,1,72.2,8.5,2023-04-09T13:05:02.446Z,2023-04-09T13:17:29Z,4176510457,140,73.9,4176510463,213,5.1,4176510455,56,Right,4176510461,212,5.3,4176582259,189,,4176510459,141,1.1,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052853,10,43,1,1,26,9zqn9ugvg64it0lr5z8cq4g9v,1,0,0,2023-04-09T13:05:04.043Z,2023-04-09T13:05:14Z,4176511001,213,0.4,4176510997,141,70.9,4176511413,144,1,4176510999,212,13.0,4176510995,140,18.5,4176510993,56,Back,4176510989,2,0,4176510991,155,0,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052775,28,1,1,1,26,2nnlsjfbcea40t4jeclcbw9lk,0,75.8,2.7,2023-04-09T13:05:04.590Z,2023-04-10T10:10:30Z,4176510527,212,26.0,4176510517,2,,4179362149,224,,4176510521,56,Center,4179362151,20,,4176510519,155,,4176510523,140,91.0,4176510525,141,32.8,dyl8h9vm22myhbuuavsimnx05,J. Nilsson,4176510529,213,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531068003,97,49,1,1,27,9zqn9ugvg64it0lr5z8cq4g9v,1,9.8,71.1,2023-04-09T13:05:04.942Z,2023-04-09T13:19:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052947,11,1,1,1,28,9zqn9ugvg64it0lr5z8cq4g9v,0,9.7,60.9,2023-04-09T13:05:06.131Z,2023-04-10T10:10:50Z,4176511499,213,0.4,4176511497,212,18.0,4176511495,141,70.6,4176511493,140,25.7,4176511491,56,Back,,,,,,,,,,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531068647,141,49,1,1,29,2nnlsjfbcea40t4jeclcbw9lk,1,72.2,26,2023-04-09T13:05:06.805Z,2023-04-09T13:19:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052861,29,1,1,1,30,2nnlsjfbcea40t4jeclcbw9lk,1,76,26.4,2023-04-09T13:05:08.398Z,2023-04-10T10:11:20Z,4176511047,212,10.0,4176511051,213,0.2,4176511033,56,Center,4176511043,141,30.0,4176511831,210,13,4176511833,154,,4176511037,140,85.2,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052877,30,13,1,1,32,2nnlsjfbcea40t4jeclcbw9lk,1,85.2,29.8,2023-04-09T13:05:10.149Z,2023-04-10T10:11:21Z,4176511875,230,98.4,4176511873,215,,4176511417,20,,4176511871,103,4.2,4176511117,56,Center,4176511847,29,,4176511869,102,60.3,4176511843,73,,5ib5990rsa8y9pf2bu4risjqh,A. Saidi,4176511877,231,45.7,,4176511853,154,4176511113,22,4176511115,63,4176511859,55,29,,,,,,,,,,,,,,,,,,
2531052951,12,5,1,1,33,9zqn9ugvg64it0lr5z8cq4g9v,1,-1.5,40,2023-04-09T13:05:11.542Z,2023-04-09T14:03:32Z,4176511519,346,,4176511517,56,Back,4176511541,233,31,,,,,,,,,,,,,,,,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052891,31,5,1,1,33,2nnlsjfbcea40t4jeclcbw9lk,0,101.5,60,2023-04-09T13:05:11.542Z,2023-04-09T13:05:17Z,4176511179,56,Center,4176511181,346,,4176511549,233,12,,,,,,,,,,,,,,,,5ib5990rsa8y9pf2bu4risjqh,A. Saidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053007,13,1,1,1,39,9zqn9ugvg64it0lr5z8cq4g9v,1,5,37,2023-04-09T13:05:17.138Z,2023-04-09T13:05:18Z,4176511773,237,,4176511767,212,6.0,4176511759,124,,4176511769,213,5.2,4176511765,141,29.1,4176511763,140,7.5,4176511761,56,Back,,,,eydu7p01ud08kscyaav4aaok5,P. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053073,14,1,1,1,41,9zqn9ugvg64it0lr5z8cq4g9v,1,7.5,29.1,2023-04-09T13:05:18.786Z,2023-04-09T13:05:22Z,4176512029,140,14.3,4176512035,213,5.2,4176512033,212,16.8,4176512031,141,6.7,4176512027,56,Back,,,,,,,,,,3k9t74k0qctv5qvmkbcxwtoet,J. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053083,15,1,1,1,44,9zqn9ugvg64it0lr5z8cq4g9v,0,12.9,6.2,2023-04-09T13:05:21.922Z,2023-04-09T13:05:24Z,4176512067,212,3.6,4176512063,140,16.3,4176512065,141,5.9,4176512061,56,Back,4176512211,233,32,4176512069,213,6.2,4176512215,286,,4176512059,155,,ena92ro3qpi2wgbzznu4xc4fe,V. Lunddal Friðriksson,4176512209,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053099,32,74,1,1,44,2nnlsjfbcea40t4jeclcbw9lk,1,82.2,95.2,2023-04-09T13:05:21.923Z,2023-04-10T10:11:46Z,4176512183,285,,4176512255,233,15,4176512179,56,Left,,,,,,,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053197,16,4,1,1,49,9zqn9ugvg64it0lr5z8cq4g9v,1,13.2,45.2,2023-04-09T13:05:27.092Z,2023-04-09T13:05:28Z,4176512587,56,Back,4176512609,233,33,4176512585,13,,4176512593,285,,4176512589,152,,4176512591,265,,,,,,,,3k9t74k0qctv5qvmkbcxwtoet,J. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053191,33,4,1,1,49,2nnlsjfbcea40t4jeclcbw9lk,0,86.8,54.8,2023-04-09T13:05:27.093Z,2023-04-09T13:05:29Z,4176512573,152,,4176512575,265,,4176512567,13,,4176512571,56,Center,4176512577,286,,4176512637,233,16,,,,,,,5ib5990rsa8y9pf2bu4risjqh,A. Saidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531054033,17,27,1,2,27,9zqn9ugvg64it0lr5z8cq4g9v,1,0,0,2023-04-09T13:06:05.606Z,2023-04-09T13:06:13Z,4176516557,41,Injury,4176516641,233,34,4176516559,53,3k9t74k0qctv5qvmkbcxwtoet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053897,34,27,1,2,27,2nnlsjfbcea40t4jeclcbw9lk,1,0,0,2023-04-09T13:06:05.606Z,2023-04-09T13:06:13Z,4176516659,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531054643,18,28,1,3,11,9zqn9ugvg64it0lr5z8cq4g9v,1,0,0,2023-04-09T13:06:48.750Z,2023-04-09T13:06:51Z,4176519543,233,35,4176519531,55,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531054611,35,28,1,3,11,2nnlsjfbcea40t4jeclcbw9lk,1,0,0,2023-04-09T13:06:48.750Z,2023-04-09T13:06:51Z,4176519561,233,18,4176519345,55,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531055363,19,1,1,3,39,9zqn9ugvg64it0lr5z8cq4g9v,1,13.5,41.5,2023-04-09T13:07:17.499Z,2023-04-10T10:12:25Z,4176522749,212,57.0,4176522737,5,,4176522741,152,,4176522743,56,Center,4176522745,140,66.5,4176522751,213,6.1,4176522739,157,,4176522753,1,,eydu7p01ud08kscyaav4aaok5,P. Abrahamsson,4176522747,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531055405,20,44,1,3,44,9zqn9ugvg64it0lr5z8cq4g9v,1,71.1,22.7,2023-04-09T13:07:22.344Z,2023-04-10T10:12:28Z,4176523245,233,36,4176522911,56,Center,4176522913,286,,,,,,,,,,,,,,,,,619vlbweueymdkq1vu3jm2mwa,I. Sadiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
