id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/11/value,qualifier/10/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value
2542292073,185,3,1,21,18,7hlumphk42363z3i2nry2wrzj,0,61.6,16.2,2023-05-01T13:25:54.626Z,2023-05-02T16:56:33Z,4243300311,233,169,4243300197,286,,4243300195,56,Right,4245283653,464,,,,,,,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292089,169,7,1,21,18,evf5hhqgnjhwjsth1m6pawxdp,1,38.4,83.8,2023-05-01T13:25:54.627Z,2023-05-02T16:56:31Z,4243300253,285,,4243300251,56,Back,4245283591,383,,4243300301,233,185,,,,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292093,170,49,1,21,19,evf5hhqgnjhwjsth1m6pawxdp,1,39.5,74.4,2023-05-01T13:25:55.566Z,2023-05-01T13:25:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292165,171,1,1,21,22,evf5hhqgnjhwjsth1m6pawxdp,1,41,65.1,2023-05-01T13:25:58.774Z,2023-05-01T13:26:03Z,4243300633,140,52.1,4243300635,141,39.4,4243300631,56,Center,4243300637,212,21.0,4243300639,213,5.3,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292179,172,1,1,21,27,evf5hhqgnjhwjsth1m6pawxdp,1,58.2,25.2,2023-05-01T13:26:03.366Z,2023-05-01T13:26:04Z,4243300727,140,64.0,4243300729,141,4.0,4243300725,56,Right,4243300731,212,15.6,4243300733,213,5.1,,,,,,,,,,4k8cw1lmtdkcx1vetcwccnefp,M. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292233,173,1,1,21,28,evf5hhqgnjhwjsth1m6pawxdp,1,64,4,2023-05-01T13:26:04.676Z,2023-05-01T13:26:09Z,4243301039,213,2.6,4243301029,56,Right,4243301031,140,57.0,4243301035,212,8.6,4243301033,141,10.7,,,,,,,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292293,174,1,1,21,33,evf5hhqgnjhwjsth1m6pawxdp,1,57.5,36,2023-05-01T13:26:09.862Z,2023-05-01T13:26:14Z,4243301297,155,,4243301299,56,Left,4243301309,1,,4243301307,213,0.7,4243301305,212,44.8,4243301303,141,79.3,4243301301,140,89.7,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292305,175,1,1,21,38,evf5hhqgnjhwjsth1m6pawxdp,0,93.7,78.2,2023-05-01T13:26:14.278Z,2023-05-02T16:56:50Z,4243301379,213,5.0,4243301377,212,2.0,4243301367,2,,4243301369,155,,4245284029,72,,4245284027,224,,4243301373,140,94.2,4243301375,141,75.3,9ha2m6934ior2yh2npdorg4b9,O. Wendt,4243301371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292309,186,61,1,21,39,7hlumphk42363z3i2nry2wrzj,1,6.2,25,2023-05-01T13:26:15.475Z,2023-05-01T13:26:15Z,4243301385,56,Back,,,,,,,,,,,,,,,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292321,176,6,1,21,40,evf5hhqgnjhwjsth1m6pawxdp,1,94,75.2,2023-05-01T13:26:15.941Z,2023-05-01T13:26:17Z,4243301421,56,Center,4243301511,233,187,4243301425,73,,,,,,,,,,,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292325,187,6,1,21,40,7hlumphk42363z3i2nry2wrzj,0,6,24.8,2023-05-01T13:26:15.941Z,2023-05-02T16:56:53Z,4243301441,56,Back,4243301443,73,,4243301515,233,176,,,,,,,,,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292733,178,1,1,22,25,evf5hhqgnjhwjsth1m6pawxdp,0,99.5,99.5,2023-05-01T13:27:01.461Z,2023-05-02T16:56:55Z,4243303825,2,,4243303831,223,,4243303835,140,95.1,4243303833,56,Center,4243303827,6,,4243303829,155,,4243303837,141,55.7,4243303841,213,4.6,a4de7kgp5ivhwckmtv5htu162,E. Hagen,4243303839,212,30.1,4245284239,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292761,188,12,1,22,28,7hlumphk42363z3i2nry2wrzj,1,7.7,40.6,2023-05-01T13:27:04.438Z,2023-05-01T13:27:09Z,4243303991,213,5.4,4243303987,141,0.0,4243303989,212,37.5,4243303983,56,Back,4243303985,140,30.4,4243304019,167,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292769,179,5,1,22,30,evf5hhqgnjhwjsth1m6pawxdp,1,69.8,101.8,2023-05-01T13:27:05.988Z,2023-05-01T13:44:28Z,4243304015,56,Left,4243304043,233,189,4243304017,347,,,,,,,,,,,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292767,189,5,1,22,30,7hlumphk42363z3i2nry2wrzj,0,30.2,-1.8,2023-05-01T13:27:05.988Z,2023-05-01T13:27:07Z,4243304049,233,179,4243304007,56,Back,4243304009,347,,,,,,,,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292909,180,1,1,22,46,evf5hhqgnjhwjsth1m6pawxdp,1,77.4,100,2023-05-01T13:27:22.596Z,2023-05-01T13:27:26Z,4243304899,212,25.5,4243304897,141,84.1,4243304895,140,55.9,4243304903,1,,4243304893,56,Left,4243304901,213,3.6,4243304891,107,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292951,181,1,1,22,50,evf5hhqgnjhwjsth1m6pawxdp,1,54.2,82.3,2023-05-01T13:27:26.034Z,2023-05-01T13:27:29Z,4243305165,141,51.3,4243305161,140,46.6,4243305175,213,4.4,4243305159,56,Back,4243305169,212,22.5,,,,,,,,,,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542292997,182,1,1,22,53,evf5hhqgnjhwjsth1m6pawxdp,1,46.7,44.3,2023-05-01T13:27:29.620Z,2023-05-01T13:27:32Z,4243305381,1,,4243305377,212,36.1,4243305379,213,5.4,4243305371,56,Right,4243305375,141,3.8,4243305373,140,69.0,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293019,183,1,1,22,56,evf5hhqgnjhwjsth1m6pawxdp,1,69,3.8,2023-05-01T13:27:32.372Z,2023-05-01T13:27:35Z,4243305531,213,0.2,4243305525,140,80.2,4243305523,56,Right,4243305527,141,7.7,4243305529,212,12.1,,,,,,,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293037,184,1,1,22,59,evf5hhqgnjhwjsth1m6pawxdp,1,78.5,8.2,2023-05-01T13:27:35.845Z,2023-05-01T13:27:38Z,4243305675,212,4.0,4243305673,141,7.7,4243305671,140,74.7,4243305669,56,Right,4243305677,213,3.2,,,,,,,,,,3ihcnb7xmqlsefg10xbdraqqd,S. Ohlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293051,185,1,1,23,2,evf5hhqgnjhwjsth1m6pawxdp,1,70.6,5.3,2023-05-01T13:27:38.052Z,2023-05-01T13:27:39Z,4243305767,56,Center,4243305769,140,75.8,4243305775,213,1.3,4243305773,212,19.6,4243305771,141,33.0,,,,,,,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293083,186,2,1,23,3,evf5hhqgnjhwjsth1m6pawxdp,1,73.5,30.7,2023-05-01T13:27:39.779Z,2023-05-01T13:27:58Z,4243305943,7,9z851x28so30uk7ihonmrk79x,4243305949,56,Center,4243305957,141,30.7,4243305953,140,78.8,,,,,,,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293113,190,55,1,23,3,7hlumphk42363z3i2nry2wrzj,1,24.9,72.8,2023-05-01T13:27:39.780Z,2023-05-01T13:58:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293283,191,1,1,23,26,7hlumphk42363z3i2nry2wrzj,1,23.6,66.6,2023-05-01T13:28:02.788Z,2023-05-01T13:28:04Z,4243307223,5,,4243307225,241,,4243307231,141,33.0,4243307267,189,,4243307233,212,22.9,4243307235,213,4.8,4243307229,140,25.0,4243307227,56,Back,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293319,192,1,1,23,29,7hlumphk42363z3i2nry2wrzj,1,25.1,30.7,2023-05-01T13:28:05.460Z,2023-05-01T13:28:07Z,4243307393,213,2.0,4243307385,56,Back,4243307389,141,67.5,4243307387,140,15.4,4243307391,212,27.0,,,,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293329,193,1,1,23,31,7hlumphk42363z3i2nry2wrzj,1,17.8,67.8,2023-05-01T13:28:06.964Z,2023-05-01T13:28:08Z,4243307439,140,20.9,4243307441,141,83.5,4243307437,56,Back,4243307445,213,1.3,4243307443,212,11.2,,,,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293341,194,1,1,23,32,7hlumphk42363z3i2nry2wrzj,1,21.7,81.1,2023-05-01T13:28:08.019Z,2023-05-01T13:28:11Z,4243307547,140,16.5,4243307549,141,64.3,4243307545,56,Back,4243307553,213,4.3,4243307551,212,12.7,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293407,195,1,1,23,35,7hlumphk42363z3i2nry2wrzj,1,14.1,57.2,2023-05-01T13:28:11.236Z,2023-05-01T13:28:17Z,4243307941,140,35.2,4243307939,56,Back,4243307959,1,,4243307947,141,2.8,4243307951,212,43.1,4243307955,213,5.3,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293421,196,1,1,23,41,7hlumphk42363z3i2nry2wrzj,0,32.1,5.6,2023-05-01T13:28:17.539Z,2023-05-01T13:28:19Z,4243308009,56,Back,4243308021,213,0.3,4243308015,141,14.0,4243308019,212,17.1,4243308011,140,47.5,,,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293427,187,8,1,23,42,evf5hhqgnjhwjsth1m6pawxdp,1,62,94.5,2023-05-01T13:28:18.851Z,2023-05-02T16:57:56Z,4243308041,56,Left,4245285769,383,,,,,,,,,,,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293435,188,49,1,23,43,evf5hhqgnjhwjsth1m6pawxdp,1,62,94.5,2023-05-01T13:28:19.347Z,2023-05-01T13:28:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293441,189,4,1,23,44,evf5hhqgnjhwjsth1m6pawxdp,1,60,91.2,2023-05-01T13:28:20.451Z,2023-05-01T13:28:26Z,4243308135,56,Left,4243308403,265,,4243308399,13,,4243308401,152,,4243308419,233,197,4243308137,286,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293471,197,4,1,23,44,7hlumphk42363z3i2nry2wrzj,0,40,8.8,2023-05-01T13:28:20.452Z,2023-05-01T13:28:26Z,4243308315,152,,4243308425,233,189,4243308313,56,Back,4243308311,13,,4243308317,265,,4243308319,285,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293589,190,1,1,24,1,evf5hhqgnjhwjsth1m6pawxdp,1,61.8,98.6,2023-05-01T13:28:37.234Z,2023-05-01T13:28:38Z,4243308955,141,69.7,4243308953,140,41.4,4243308951,56,Back,4243308947,5,,4243308949,152,,4243308973,189,,4243308957,212,29.1,4243308959,213,3.9,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293599,191,1,1,24,3,evf5hhqgnjhwjsth1m6pawxdp,1,40,68.7,2023-05-01T13:28:39.242Z,2023-05-01T13:28:40Z,4243309021,56,Back,4243309029,213,4.3,4243309027,212,13.3,4243309025,141,50.9,4243309023,140,34.7,,,,,,,,,,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293641,192,1,1,24,4,evf5hhqgnjhwjsth1m6pawxdp,1,34.7,50.9,2023-05-01T13:28:40.339Z,2023-05-01T13:28:44Z,4243309253,141,84.1,4243309255,212,22.6,4243309251,140,34.6,4243309257,213,1.6,4243309249,56,Back,,,,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293649,193,1,1,24,8,evf5hhqgnjhwjsth1m6pawxdp,0,35,92.7,2023-05-01T13:28:44.099Z,2023-05-01T13:32:10Z,4243309299,141,90.6,4243309297,140,37.6,4243309409,233,198,4243309301,212,3.1,4243309295,56,Back,4243309303,213,5.8,,,,,,,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293673,198,61,1,24,9,7hlumphk42363z3i2nry2wrzj,1,58.1,15.2,2023-05-01T13:28:45.733Z,2023-05-01T13:32:08Z,4243309391,56,Right,,,,,,,,,,,,,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293687,194,1,1,24,10,evf5hhqgnjhwjsth1m6pawxdp,0,56,73.2,2023-05-01T13:28:46.752Z,2023-05-01T13:31:53Z,4243309483,140,55.2,4243309485,141,73.2,4243319621,236,,4243319623,233,199,4243309481,56,Center,4243319627,286,,4243309489,213,3.1,4243309487,212,0.8,4k8cw1lmtdkcx1vetcwccnefp,M. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293701,199,74,1,24,10,7hlumphk42363z3i2nry2wrzj,1,47.2,29.5,2023-05-01T13:28:46.753Z,2023-05-01T13:58:26Z,4243309551,56,Back,4243319815,233,194,4243319563,285,,,,,,,,,,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293725,200,49,1,24,14,7hlumphk42363z3i2nry2wrzj,1,46.7,48.5,2023-05-01T13:28:50.741Z,2023-05-01T13:32:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293757,201,1,1,24,15,7hlumphk42363z3i2nry2wrzj,1,45.6,50,2023-05-01T13:28:51.283Z,2023-05-01T13:28:52Z,4243309751,213,5.1,4243309743,56,Back,4243309745,140,47.5,4243309747,141,43.0,4243309749,212,5.2,,,,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293777,202,1,1,24,16,7hlumphk42363z3i2nry2wrzj,1,47,41.6,2023-05-01T13:28:52.372Z,2023-05-01T13:28:54Z,4243309843,140,52.7,4243309845,141,26.4,4243309849,213,5.2,4243309841,56,Center,4243309847,212,11.9,,,,,,,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293813,203,1,1,24,18,7hlumphk42363z3i2nry2wrzj,1,53.8,19.1,2023-05-01T13:28:54.484Z,2023-05-01T13:28:59Z,4243310035,140,63.9,4243310033,56,Right,4243310041,213,5.6,4243310037,141,5.3,4243310039,212,14.2,,,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293825,204,1,1,24,23,7hlumphk42363z3i2nry2wrzj,1,79.1,4.1,2023-05-01T13:28:59.251Z,2023-05-01T13:29:01Z,4243310097,56,Right,4243310099,140,95.5,4243310101,141,18.2,4243310105,213,0.5,4243310103,212,19.7,,,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293863,205,43,1,24,25,7hlumphk42363z3i2nry2wrzj,1,0,0,2023-05-01T13:29:01.315Z,2023-05-01T13:29:09Z,4243310315,56,Right,4243310317,286,0,4243310497,144,7,,,,,,,,,,,,,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293869,206,1,1,24,26,7hlumphk42363z3i2nry2wrzj,0,97.4,17.6,2023-05-01T13:29:02.405Z,2023-05-02T16:59:10Z,4245287509,224,,4243310337,141,33.0,4243310341,213,1.5,4243310339,212,10.5,4245287511,20,,4243310329,2,,4243310333,56,Center,4243310335,140,97.8,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293847,195,8,1,24,27,evf5hhqgnjhwjsth1m6pawxdp,1,3.3,59.9,2023-05-01T13:29:03.345Z,2023-05-02T16:59:13Z,4245287579,385,,4243310241,56,Back,,,,,,,,,,,,,,,,,,,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293865,196,6,1,24,28,evf5hhqgnjhwjsth1m6pawxdp,0,2.8,63.4,2023-05-01T13:29:03.908Z,2023-05-02T16:59:16Z,4243310473,233,207,4243310323,73,,4243310321,56,Back,,,,,,,,,,,,,,,,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542293891,207,6,1,24,28,7hlumphk42363z3i2nry2wrzj,1,97.2,36.6,2023-05-01T13:29:03.908Z,2023-05-01T13:58:31Z,4243310431,56,Center,4243310433,75,,4243310443,233,196,,,,,,,,,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542294563,208,1,1,25,30,7hlumphk42363z3i2nry2wrzj,0,99.6,0.5,2023-05-01T13:30:06.406Z,2023-05-02T16:59:19Z,4243314163,2,,4243314165,6,,4243314173,224,,4243314175,56,Center,4243314181,212,47.1,4243314183,213,2.0,4243314185,1,,4243314167,155,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,4245287647,20,,4243314179,141,63.1,,4243314177,140,,,,,,,,,,,,,,,,,,,,,80.4,,,,,,,
2542294559,197,12,1,25,35,evf5hhqgnjhwjsth1m6pawxdp,1,16.7,41.9,2023-05-01T13:30:11.521Z,2023-05-01T13:30:12Z,4243314143,56,Back,4243314145,140,21.7,4243314149,212,7.8,4243314147,141,33.4,4243314151,213,5.4,4243314209,15,,,,,,,,ci4crclo00uz8rtudodhpwoh5,G. Norlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542294591,209,1,1,25,38,7hlumphk42363z3i2nry2wrzj,0,77.7,71.4,2023-05-01T13:30:13.957Z,2023-05-01T13:30:15Z,4243314369,141,33.9,4243314367,140,93.8,4243314365,56,Center,4243314363,155,,4243314371,212,30.6,4243314373,213,5.3,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542294607,198,12,1,25,40,evf5hhqgnjhwjsth1m6pawxdp,1,9.4,73.5,2023-05-01T13:30:16.337Z,2023-05-01T13:30:18Z,4243314431,141,89.7,4243314435,213,2.4,4243314433,212,15.8,4243314469,15,,4243314487,167,,4243314429,140,0.0,4243314427,56,Back,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542294619,199,6,1,25,41,evf5hhqgnjhwjsth1m6pawxdp,0,1.6,80.8,2023-05-01T13:30:17.641Z,2023-05-02T17:00:12Z,4243314477,73,,4243314475,56,Back,4243314601,233,210,,,,,,,,,,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542294637,210,6,1,25,41,7hlumphk42363z3i2nry2wrzj,1,98.4,19.2,2023-05-01T13:30:17.641Z,2023-05-01T13:58:31Z,4243314557,56,Right,4243314559,75,,4243314595,233,199,,,,,,,,,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542294731,212,1,1,25,55,7hlumphk42363z3i2nry2wrzj,0,99.7,0.8,2023-05-01T13:30:31.501Z,2023-05-02T17:00:18Z,4243315179,213,1.8,4243315177,212,28.5,4243315167,155,,4243315169,224,,4243315175,141,41.2,4245288587,20,,4243315173,140,92.5,4243315171,56,Center,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,4243315165,6,,4243315163,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542294783,200,12,1,25,58,evf5hhqgnjhwjsth1m6pawxdp,1,10.1,70.5,2023-05-01T13:30:34.561Z,2023-05-01T13:30:39Z,4243315437,140,42.8,4243315441,212,37.9,4243315439,141,94.1,4243315435,56,Back,4243315445,213,0.4,,,,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542294867,213,1,1,26,1,7hlumphk42363z3i2nry2wrzj,1,60,9.1,2023-05-01T13:30:37.748Z,2023-05-01T13:30:45Z,4243315909,213,2.5,4243315907,212,37.6,4243315901,56,Back,4243315903,140,32.3,4243315905,141,44.2,4243315911,1,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542294929,214,1,1,26,9,7hlumphk42363z3i2nry2wrzj,1,29.9,40.6,2023-05-01T13:30:45.428Z,2023-05-01T13:56:03Z,4243316241,212,13.9,4243316237,140,41.4,4243316239,141,30.4,4243316243,213,5.8,4243316235,56,Back,,,,,,,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542294967,215,1,1,26,14,7hlumphk42363z3i2nry2wrzj,1,42.9,30.9,2023-05-01T13:30:49.908Z,2023-05-01T13:30:53Z,4243316477,140,48.0,4243316479,141,5.2,4243316475,56,Back,4243316483,213,5.0,4243316481,212,18.3,,,,,,,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542295015,216,1,1,26,17,7hlumphk42363z3i2nry2wrzj,1,44.9,4.7,2023-05-01T13:30:53.524Z,2023-05-01T13:30:58Z,4243316779,213,2.4,4243316771,56,Back,4243316777,212,15.3,4243316773,140,34.2,4243316775,141,20.0,,,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542295039,217,1,1,26,22,7hlumphk42363z3i2nry2wrzj,1,36.6,31.8,2023-05-01T13:30:58.099Z,2023-05-01T13:31:00Z,4243316887,56,Back,4243316889,140,29.3,4243316891,141,69.1,4243316895,213,1.9,4243316893,212,26.5,,,,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542295055,218,1,1,26,24,7hlumphk42363z3i2nry2wrzj,1,28.8,60.5,2023-05-01T13:31:00.756Z,2023-05-01T13:31:03Z,4243317013,140,34.3,4243317015,141,33.4,4243317019,213,5.0,4243317017,212,19.3,4243317011,56,Back,,,,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542295085,219,1,1,26,27,7hlumphk42363z3i2nry2wrzj,1,35.8,30.3,2023-05-01T13:31:03.780Z,2023-05-01T13:31:07Z,4243317263,213,5.2,4243317261,212,20.3,4243317255,56,Back,4243317257,140,45.0,4243317259,141,4.1,,,,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
